"player","team","stat","threshold","threshold_label","probability","probability_percent","american_odds","under_probability","under_probability_percent","under_american_odds"
Aliyah Boston,IND,Assists,5,"5+",0.0843,8.43,1086,0.9157,91.57,-1086
Aliyah Boston,IND,Assists,6,"6+",0.0387,3.87,2484,0.9613,96.13,-2484
Aliyah Boston,IND,Assists,7,"7+",0.0179,1.79,5487,0.9821,98.21,-5487
Aliyah Boston,IND,Assists,8,"8+",0.0066,0.66,15052,0.9934,99.34,-15052
Aliyah Boston,IND,Assists,9,"9+",0.0031,0.31,32158,0.9969,99.69,-32158
Aliyah Boston,IND,Assists,10,"10+",0.0013,0.13,76823,0.9987,99.87,-76823
Aliyah Boston,IND,Assists,11,"11+",0.0001,0.01,999900,0.9999,99.99,-999900
Aliyah Boston,IND,Double Double,1,Double Double,0.7030,70.30,-237,0.2970,29.70,237
Aliyah Boston,IND,PA,1,"1+",0.9963,99.63,-26927,0.0037,0.37,26927
Aliyah Boston,IND,PA,2,"2+",0.9956,99.56,-22627,0.0044,0.44,22627
Aliyah Boston,IND,PA,3,"3+",0.9940,99.40,-16567,0.0060,0.60,16567
Aliyah Boston,IND,PA,4,"4+",0.9911,99.11,-11136,0.0089,0.89,11136
Aliyah Boston,IND,PA,5,"5+",0.9856,98.56,-6844,0.0144,1.44,6844
Aliyah Boston,IND,PA,6,"6+",0.9787,97.87,-4595,0.0213,2.13,4595
Aliyah Boston,IND,PA,7,"7+",0.9716,97.16,-3421,0.0284,2.84,3421
Aliyah Boston,IND,PA,8,"8+",0.9616,96.16,-2504,0.0384,3.84,2504
Aliyah Boston,IND,PA,9,"9+",0.9500,95.00,-1900,0.0500,5.00,1900
Aliyah Boston,IND,PA,10,"10+",0.9371,93.71,-1490,0.0629,6.29,1490
Aliyah Boston,IND,PA,11,"11+",0.9143,91.43,-1067,0.0857,8.57,1067
Aliyah Boston,IND,PA,12,"12+",0.8784,87.84,-722,0.1216,12.16,722
Aliyah Boston,IND,PA,13,"13+",0.8309,83.09,-491,0.1691,16.91,491
Aliyah Boston,IND,PA,14,"14+",0.7688,76.88,-333,0.2312,23.12,333
Aliyah Boston,IND,PA,15,"15+",0.6996,69.96,-233,0.3004,30.04,233
Aliyah Boston,IND,PA,16,"16+",0.6253,62.53,-167,0.3747,37.47,167
Aliyah Boston,IND,PA,17,"17+",0.5561,55.61,-125,0.4439,44.39,125
Aliyah Boston,IND,PA,18,"18+",0.4864,48.64,106,0.5136,51.36,-106
Aliyah Boston,IND,PA,19,"19+",0.4127,41.27,142,0.5873,58.73,-142
Aliyah Boston,IND,PA,20,"20+",0.3429,34.29,192,0.6571,65.71,-192
Aliyah Boston,IND,PA,21,"21+",0.2775,27.75,260,0.7225,72.25,-260
Aliyah Boston,IND,PA,22,"22+",0.2153,21.53,364,0.7847,78.47,-364
Aliyah Boston,IND,PA,23,"23+",0.1606,16.06,523,0.8394,83.94,-523
Aliyah Boston,IND,PA,24,"24+",0.1175,11.75,751,0.8825,88.25,-751
Aliyah Boston,IND,PA,25,"25+",0.0856,8.56,1068,0.9144,91.44,-1068
Aliyah Boston,IND,PA,26,"26+",0.0663,6.63,1408,0.9337,93.37,-1408
Aliyah Boston,IND,PA,27,"27+",0.0518,5.18,1831,0.9482,94.82,-1831
Aliyah Boston,IND,PA,28,"28+",0.0405,4.05,2369,0.9595,95.95,-2369
Aliyah Boston,IND,PA,29,"29+",0.0342,3.42,2824,0.9658,96.58,-2824
Aliyah Boston,IND,PA,30,"30+",0.0272,2.72,3576,0.9728,97.28,-3576
Aliyah Boston,IND,PA,31,"31+",0.0219,2.19,4466,0.9781,97.81,-4466
Aliyah Boston,IND,PA,32,"32+",0.0171,1.71,5748,0.9829,98.29,-5748
Aliyah Boston,IND,PA,33,"33+",0.0131,1.31,7534,0.9869,98.69,-7534
Aliyah Boston,IND,PA,34,"34+",0.0103,1.03,9609,0.9897,98.97,-9609
Aliyah Boston,IND,PA,35,"35+",0.0083,0.83,11948,0.9917,99.17,-11948
Aliyah Boston,IND,PA,36,"36+",0.0061,0.61,16293,0.9939,99.39,-16293
Aliyah Boston,IND,PA,37,"37+",0.0045,0.45,22122,0.9955,99.55,-22122
Aliyah Boston,IND,PA,38,"38+",0.0039,0.39,25541,0.9961,99.61,-25541
Aliyah Boston,IND,PA,39,"39+",0.0026,0.26,38362,0.9974,99.74,-38362
Aliyah Boston,IND,PA,40,"40+",0.0019,0.19,52532,0.9981,99.81,-52532
Aliyah Boston,IND,Points,1,"1+",0.9947,99.47,-18768,0.0053,0.53,18768
Aliyah Boston,IND,Points,2,"2+",0.9934,99.34,-15052,0.0066,0.66,15052
Aliyah Boston,IND,Points,3,"3+",0.9909,99.09,-10889,0.0091,0.91,10889
Aliyah Boston,IND,Points,4,"4+",0.9829,98.29,-5748,0.0171,1.71,5748
Aliyah Boston,IND,Points,5,"5+",0.9702,97.02,-3256,0.0298,2.98,3256
Aliyah Boston,IND,Points,6,"6+",0.9560,95.60,-2173,0.0440,4.40,2173
Aliyah Boston,IND,Points,7,"7+",0.9420,94.20,-1624,0.0580,5.80,1624
Aliyah Boston,IND,Points,8,"8+",0.9263,92.63,-1257,0.0737,7.37,1257
Aliyah Boston,IND,Points,9,"9+",0.9007,90.07,-907,0.0993,9.93,907
Aliyah Boston,IND,Points,10,"10+",0.8559,85.59,-594,0.1441,14.41,594
Aliyah Boston,IND,Points,11,"11+",0.7863,78.63,-368,0.2137,21.37,368
Aliyah Boston,IND,Points,12,"12+",0.7168,71.68,-253,0.2832,28.32,253
Aliyah Boston,IND,Points,13,"13+",0.6463,64.63,-183,0.3537,35.37,183
Aliyah Boston,IND,Points,14,"14+",0.5698,56.98,-132,0.4302,43.02,132
Aliyah Boston,IND,Points,15,"15+",0.5010,50.10,-100,0.4990,49.90,100
Aliyah Boston,IND,Points,16,"16+",0.4282,42.82,134,0.5718,57.18,-134
Aliyah Boston,IND,Points,17,"17+",0.3593,35.93,178,0.6407,64.07,-178
Aliyah Boston,IND,Points,18,"18+",0.2863,28.63,249,0.7137,71.37,-249
Aliyah Boston,IND,Points,19,"19+",0.2199,21.99,355,0.7801,78.01,-355
Aliyah Boston,IND,Points,20,"20+",0.1612,16.12,520,0.8388,83.88,-520
Aliyah Boston,IND,Points,21,"21+",0.1189,11.89,741,0.8811,88.11,-741
Aliyah Boston,IND,Points,22,"22+",0.0845,8.45,1083,0.9155,91.55,-1083
Aliyah Boston,IND,Points,23,"23+",0.0608,6.08,1545,0.9392,93.92,-1545
Aliyah Boston,IND,Points,24,"24+",0.0469,4.69,2032,0.9531,95.31,-2032
Aliyah Boston,IND,Points,25,"25+",0.0400,4.00,2400,0.9600,96.00,-2400
Aliyah Boston,IND,Points,26,"26+",0.0316,3.16,3065,0.9684,96.84,-3065
Aliyah Boston,IND,Points,27,"27+",0.0269,2.69,3617,0.9731,97.31,-3617
Aliyah Boston,IND,Points,28,"28+",0.0229,2.29,4267,0.9771,97.71,-4267
Aliyah Boston,IND,Points,29,"29+",0.0178,1.78,5518,0.9822,98.22,-5518
Aliyah Boston,IND,Points,30,"30+",0.0127,1.27,7774,0.9873,98.73,-7774
Aliyah Boston,IND,PR,1,"1+",1.0000,100.00,-9999,0.0000,0.00,9999
Aliyah Boston,IND,PR,2,"2+",0.9999,99.99,-999900,0.0001,0.01,999900
Aliyah Boston,IND,PR,3,"3+",0.9999,99.99,-999900,0.0001,0.01,999900
Aliyah Boston,IND,PR,4,"4+",0.9996,99.96,-249900,0.0004,0.04,249900
Aliyah Boston,IND,PR,5,"5+",0.9994,99.94,-166567,0.0006,0.06,166567
Aliyah Boston,IND,PR,6,"6+",0.9993,99.93,-142757,0.0007,0.07,142757
Aliyah Boston,IND,PR,7,"7+",0.9987,99.87,-76823,0.0013,0.13,76823
Aliyah Boston,IND,PR,8,"8+",0.9982,99.82,-55456,0.0018,0.18,55456
Aliyah Boston,IND,PR,9,"9+",0.9973,99.73,-36937,0.0027,0.27,36937
Aliyah Boston,IND,PR,10,"10+",0.9966,99.66,-29312,0.0034,0.34,29312
Aliyah Boston,IND,PR,11,"11+",0.9949,99.49,-19508,0.0051,0.51,19508
Aliyah Boston,IND,PR,12,"12+",0.9921,99.21,-12558,0.0079,0.79,12558
Aliyah Boston,IND,PR,13,"13+",0.9870,98.70,-7592,0.0130,1.30,7592
Aliyah Boston,IND,PR,14,"14+",0.9830,98.30,-5782,0.0170,1.70,5782
Aliyah Boston,IND,PR,15,"15+",0.9758,97.58,-4032,0.0242,2.42,4032
Aliyah Boston,IND,PR,16,"16+",0.9699,96.99,-3222,0.0301,3.01,3222
Aliyah Boston,IND,PR,17,"17+",0.9615,96.15,-2497,0.0385,3.85,2497
Aliyah Boston,IND,PR,18,"18+",0.9482,94.82,-1831,0.0518,5.18,1831
Aliyah Boston,IND,PR,19,"19+",0.9337,93.37,-1408,0.0663,6.63,1408
Aliyah Boston,IND,PR,20,"20+",0.9102,91.02,-1014,0.0898,8.98,1014
Aliyah Boston,IND,PR,21,"21+",0.8802,88.02,-735,0.1198,11.98,735
Aliyah Boston,IND,PR,22,"22+",0.8414,84.14,-531,0.1586,15.86,531
Aliyah Boston,IND,PR,23,"23+",0.7907,79.07,-378,0.2093,20.93,378
Aliyah Boston,IND,PR,24,"24+",0.7360,73.60,-279,0.2640,26.40,279
Aliyah Boston,IND,PR,25,"25+",0.6695,66.95,-203,0.3305,33.05,203
Aliyah Boston,IND,PR,26,"26+",0.6017,60.17,-151,0.3983,39.83,151
Aliyah Boston,IND,PR,27,"27+",0.5298,52.98,-113,0.4702,47.02,113
Aliyah Boston,IND,PR,28,"28+",0.4582,45.82,118,0.5418,54.18,-118
Aliyah Boston,IND,PR,29,"29+",0.3868,38.68,159,0.6132,61.32,-159
Aliyah Boston,IND,PR,30,"30+",0.3224,32.24,210,0.6776,67.76,-210
Aliyah Boston,IND,PR,31,"31+",0.2601,26.01,284,0.7399,73.99,-284
Aliyah Boston,IND,PR,32,"32+",0.2079,20.79,381,0.7921,79.21,-381
Aliyah Boston,IND,PR,33,"33+",0.1614,16.14,520,0.8386,83.86,-520
Aliyah Boston,IND,PR,34,"34+",0.1227,12.27,715,0.8773,87.73,-715
Aliyah Boston,IND,PR,35,"35+",0.0921,9.21,986,0.9079,90.79,-986
Aliyah Boston,IND,PR,36,"36+",0.0712,7.12,1304,0.9288,92.88,-1304
Aliyah Boston,IND,PR,37,"37+",0.0565,5.65,1670,0.9435,94.35,-1670
Aliyah Boston,IND,PR,38,"38+",0.0448,4.48,2132,0.9552,95.52,-2132
Aliyah Boston,IND,PR,39,"39+",0.0353,3.53,2733,0.9647,96.47,-2733
Aliyah Boston,IND,PR,40,"40+",0.0285,2.85,3409,0.9715,97.15,-3409
Aliyah Boston,IND,PRA,1,"1+",1.0000,100.00,-9999,0.0000,0.00,9999
Aliyah Boston,IND,PRA,2,"2+",0.9999,99.99,-999900,0.0001,0.01,999900
Aliyah Boston,IND,PRA,3,"3+",0.9997,99.97,-333233,0.0003,0.03,333233
Aliyah Boston,IND,PRA,4,"4+",0.9995,99.95,-199900,0.0005,0.05,199900
Aliyah Boston,IND,PRA,5,"5+",0.9993,99.93,-142757,0.0007,0.07,142757
Aliyah Boston,IND,PRA,6,"6+",0.9991,99.91,-111011,0.0009,0.09,111011
Aliyah Boston,IND,PRA,7,"7+",0.9990,99.90,-99900,0.0010,0.10,99900
Aliyah Boston,IND,PRA,8,"8+",0.9987,99.87,-76823,0.0013,0.13,76823
Aliyah Boston,IND,PRA,9,"9+",0.9979,99.79,-47519,0.0021,0.21,47519
Aliyah Boston,IND,PRA,10,"10+",0.9975,99.75,-39900,0.0025,0.25,39900
Aliyah Boston,IND,PRA,11,"11+",0.9967,99.67,-30203,0.0033,0.33,30203
Aliyah Boston,IND,PRA,12,"12+",0.9953,99.53,-21177,0.0047,0.47,21177
Aliyah Boston,IND,PRA,13,"13+",0.9935,99.35,-15285,0.0065,0.65,15285
Aliyah Boston,IND,PRA,14,"14+",0.9910,99.10,-11011,0.0090,0.90,11011
Aliyah Boston,IND,PRA,15,"15+",0.9875,98.75,-7900,0.0125,1.25,7900
Aliyah Boston,IND,PRA,16,"16+",0.9830,98.30,-5782,0.0170,1.70,5782
Aliyah Boston,IND,PRA,17,"17+",0.9782,97.82,-4487,0.0218,2.18,4487
Aliyah Boston,IND,PRA,18,"18+",0.9717,97.17,-3434,0.0283,2.83,3434
Aliyah Boston,IND,PRA,19,"19+",0.9640,96.40,-2678,0.0360,3.60,2678
Aliyah Boston,IND,PRA,20,"20+",0.9548,95.48,-2112,0.0452,4.52,2112
Aliyah Boston,IND,PRA,21,"21+",0.9406,94.06,-1584,0.0594,5.94,1584
Aliyah Boston,IND,PRA,22,"22+",0.9233,92.33,-1204,0.0767,7.67,1204
Aliyah Boston,IND,PRA,23,"23+",0.8983,89.83,-883,0.1017,10.17,883
Aliyah Boston,IND,PRA,24,"24+",0.8677,86.77,-656,0.1323,13.23,656
Aliyah Boston,IND,PRA,25,"25+",0.8244,82.44,-469,0.1756,17.56,469
Aliyah Boston,IND,PRA,26,"26+",0.7711,77.11,-337,0.2289,22.89,337
Aliyah Boston,IND,PRA,27,"27+",0.7164,71.64,-253,0.2836,28.36,253
Aliyah Boston,IND,PRA,28,"28+",0.6527,65.27,-188,0.3473,34.73,188
Aliyah Boston,IND,PRA,29,"29+",0.5815,58.15,-139,0.4185,41.85,139
Aliyah Boston,IND,PRA,30,"30+",0.5077,50.77,-103,0.4923,49.23,103
Aliyah Boston,IND,PRA,31,"31+",0.4396,43.96,127,0.5604,56.04,-127
Aliyah Boston,IND,PRA,32,"32+",0.3722,37.22,169,0.6278,62.78,-169
Aliyah Boston,IND,PRA,33,"33+",0.3107,31.07,222,0.6893,68.93,-222
Aliyah Boston,IND,PRA,34,"34+",0.2547,25.47,293,0.7453,74.53,-293
Aliyah Boston,IND,PRA,35,"35+",0.2024,20.24,394,0.7976,79.76,-394
Aliyah Boston,IND,PRA,36,"36+",0.1575,15.75,535,0.8425,84.25,-535
Aliyah Boston,IND,PRA,37,"37+",0.1247,12.47,702,0.8753,87.53,-702
Aliyah Boston,IND,PRA,38,"38+",0.0975,9.75,926,0.9025,90.25,-926
Aliyah Boston,IND,PRA,39,"39+",0.0755,7.55,1225,0.9245,92.45,-1225
Aliyah Boston,IND,PRA,40,"40+",0.0572,5.72,1648,0.9428,94.28,-1648
Aliyah Boston,IND,PRA,41,"41+",0.0455,4.55,2098,0.9545,95.45,-2098
Aliyah Boston,IND,PRA,42,"42+",0.0368,3.68,2617,0.9632,96.32,-2617
Aliyah Boston,IND,PRA,43,"43+",0.0301,3.01,3222,0.9699,96.99,-3222
Aliyah Boston,IND,PRA,44,"44+",0.0254,2.54,3837,0.9746,97.46,-3837
Aliyah Boston,IND,PRA,45,"45+",0.0213,2.13,4595,0.9787,97.87,-4595
Aliyah Boston,IND,PRA,46,"46+",0.0181,1.81,5425,0.9819,98.19,-5425
Aliyah Boston,IND,PRA,47,"47+",0.0155,1.55,6352,0.9845,98.45,-6352
Aliyah Boston,IND,PRA,48,"48+",0.0132,1.32,7476,0.9868,98.68,-7476
Aliyah Boston,IND,PRA,49,"49+",0.0109,1.09,9074,0.9891,98.91,-9074
Aliyah Boston,IND,PRA,50,"50+",0.0089,0.89,11136,0.9911,99.11,-11136
Aliyah Boston,IND,PRA,51,"51+",0.0074,0.74,13414,0.9926,99.26,-13414
Aliyah Boston,IND,PRA,52,"52+",0.0061,0.61,16293,0.9939,99.39,-16293
Aliyah Boston,IND,PRA,53,"53+",0.0050,0.50,19900,0.9950,99.50,-19900
Aliyah Boston,IND,PRA,54,"54+",0.0041,0.41,24290,0.9959,99.59,-24290
Aliyah Boston,IND,PRA,55,"55+",0.0032,0.32,31150,0.9968,99.68,-31150
Aliyah Boston,IND,RA,1,"1+",1.0000,100.00,-9999,0.0000,0.00,9999
Aliyah Boston,IND,RA,2,"2+",0.9994,99.94,-166567,0.0006,0.06,166567
Aliyah Boston,IND,RA,3,"3+",0.9988,99.88,-83233,0.0012,0.12,83233
Aliyah Boston,IND,RA,4,"4+",0.9981,99.81,-52532,0.0019,0.19,52532
Aliyah Boston,IND,RA,5,"5+",0.9966,99.66,-29312,0.0034,0.34,29312
Aliyah Boston,IND,RA,6,"6+",0.9936,99.36,-15525,0.0064,0.64,15525
Aliyah Boston,IND,RA,7,"7+",0.9859,98.59,-6992,0.0141,1.41,6992
Aliyah Boston,IND,RA,8,"8+",0.9767,97.67,-4192,0.0233,2.33,4192
Aliyah Boston,IND,RA,9,"9+",0.9638,96.38,-2662,0.0362,3.62,2662
Aliyah Boston,IND,RA,10,"10+",0.9434,94.34,-1667,0.0566,5.66,1667
Aliyah Boston,IND,RA,11,"11+",0.9100,91.00,-1011,0.0900,9.00,1011
Aliyah Boston,IND,RA,12,"12+",0.8490,84.90,-562,0.1510,15.10,562
Aliyah Boston,IND,RA,13,"13+",0.7546,75.46,-307,0.2454,24.54,307
Aliyah Boston,IND,RA,14,"14+",0.6338,63.38,-173,0.3662,36.62,173
Aliyah Boston,IND,RA,15,"15+",0.5056,50.56,-102,0.4944,49.44,102
Aliyah Boston,IND,RA,16,"16+",0.3780,37.80,165,0.6220,62.20,-165
Aliyah Boston,IND,RA,17,"17+",0.2623,26.23,281,0.7377,73.77,-281
Aliyah Boston,IND,RA,18,"18+",0.1775,17.75,463,0.8225,82.25,-463
Aliyah Boston,IND,RA,19,"19+",0.1141,11.41,776,0.8859,88.59,-776
Aliyah Boston,IND,RA,20,"20+",0.0706,7.06,1316,0.9294,92.94,-1316
Aliyah Boston,IND,Rebounds,1,"1+",1.0000,100.00,-9999,0.0000,0.00,9999
Aliyah Boston,IND,Rebounds,2,"2+",1.0000,100.00,-9999,0.0000,0.00,9999
Aliyah Boston,IND,Rebounds,3,"3+",0.9993,99.93,-142757,0.0007,0.07,142757
Aliyah Boston,IND,Rebounds,4,"4+",0.9980,99.80,-49900,0.0020,0.20,49900
Aliyah Boston,IND,Rebounds,5,"5+",0.9949,99.49,-19508,0.0051,0.51,19508
Aliyah Boston,IND,Rebounds,6,"6+",0.9833,98.33,-5888,0.0167,1.67,5888
Aliyah Boston,IND,Rebounds,7,"7+",0.9669,96.69,-2921,0.0331,3.31,2921
Aliyah Boston,IND,Rebounds,8,"8+",0.9460,94.60,-1752,0.0540,5.40,1752
Aliyah Boston,IND,Rebounds,9,"9+",0.8996,89.96,-896,0.1004,10.04,896
Aliyah Boston,IND,Rebounds,10,"10+",0.8088,80.88,-423,0.1912,19.12,423
Aliyah Boston,IND,Rebounds,11,"11+",0.6764,67.64,-209,0.3236,32.36,209
Aliyah Boston,IND,Rebounds,12,"12+",0.5320,53.20,-114,0.4680,46.80,114
Aliyah Boston,IND,Rebounds,13,"13+",0.3888,38.88,157,0.6112,61.12,-157
Aliyah Boston,IND,Rebounds,14,"14+",0.2665,26.65,275,0.7335,73.35,-275
Aliyah Boston,IND,Rebounds,15,"15+",0.1692,16.92,491,0.8308,83.08,-491
Aliyah Boston,IND,Triple Double,1,Triple Double,0.0005,0.05,199900,0.9995,99.95,-199900
Alysha Clark,WAS,"3-Pointers",1,"1+",0.3536,35.36,183,0.6464,64.64,-183
Alysha Clark,WAS,"3-Pointers",2,"2+",0.0669,6.69,1395,0.9331,93.31,-1395
Alysha Clark,WAS,"3-Pointers",3,"3+",0.0210,2.10,4662,0.9790,97.90,-4662
Alysha Clark,WAS,"3-Pointers",4,"4+",0.0058,0.58,17141,0.9942,99.42,-17141
Alysha Clark,WAS,"3-Pointers",5,"5+",0.0020,0.20,49900,0.9980,99.80,-49900
Alysha Clark,WAS,Assists,1,"1+",0.5896,58.96,-144,0.4104,41.04,144
Alysha Clark,WAS,Assists,2,"2+",0.2378,23.78,321,0.7622,76.22,-321
Alysha Clark,WAS,Assists,3,"3+",0.0533,5.33,1776,0.9467,94.67,-1776
Alysha Clark,WAS,Assists,4,"4+",0.0217,2.17,4508,0.9783,97.83,-4508
Alysha Clark,WAS,Assists,5,"5+",0.0055,0.55,18082,0.9945,99.45,-18082
Alysha Clark,WAS,Assists,6,"6+",0.0017,0.17,58724,0.9983,99.83,-58724
Alysha Clark,WAS,Assists,7,"7+",0.0007,0.07,142757,0.9993,99.93,-142757
Alysha Clark,WAS,Assists,8,"8+",0.0002,0.02,499900,0.9998,99.98,-499900
Alysha Clark,WAS,Double Double,1,Double Double,0.0007,0.07,142757,0.9993,99.93,-142757
Alysha Clark,WAS,PA,1,"1+",0.9488,94.88,-1853,0.0512,5.12,1853
Alysha Clark,WAS,PA,2,"2+",0.9269,92.69,-1268,0.0731,7.31,1268
Alysha Clark,WAS,PA,3,"3+",0.8776,87.76,-717,0.1224,12.24,717
Alysha Clark,WAS,PA,4,"4+",0.7948,79.48,-387,0.2052,20.52,387
Alysha Clark,WAS,PA,5,"5+",0.6971,69.71,-230,0.3029,30.29,230
Alysha Clark,WAS,PA,6,"6+",0.5910,59.10,-144,0.4090,40.90,144
Alysha Clark,WAS,PA,7,"7+",0.4929,49.29,103,0.5071,50.71,-103
Alysha Clark,WAS,PA,8,"8+",0.3888,38.88,157,0.6112,61.12,-157
Alysha Clark,WAS,PA,9,"9+",0.2907,29.07,244,0.7093,70.93,-244
Alysha Clark,WAS,PA,10,"10+",0.2046,20.46,389,0.7954,79.54,-389
Alysha Clark,WAS,PA,11,"11+",0.1383,13.83,623,0.8617,86.17,-623
Alysha Clark,WAS,PA,12,"12+",0.0916,9.16,992,0.9084,90.84,-992
Alysha Clark,WAS,PA,13,"13+",0.0607,6.07,1547,0.9393,93.93,-1547
Alysha Clark,WAS,PA,14,"14+",0.0450,4.50,2122,0.9550,95.50,-2122
Alysha Clark,WAS,PA,15,"15+",0.0347,3.47,2782,0.9653,96.53,-2782
Alysha Clark,WAS,PA,16,"16+",0.0267,2.67,3645,0.9733,97.33,-3645
Alysha Clark,WAS,PA,17,"17+",0.0208,2.08,4708,0.9792,97.92,-4708
Alysha Clark,WAS,PA,18,"18+",0.0154,1.54,6394,0.9846,98.46,-6394
Alysha Clark,WAS,PA,19,"19+",0.0107,1.07,9246,0.9893,98.93,-9246
Alysha Clark,WAS,PA,20,"20+",0.0072,0.72,13789,0.9928,99.28,-13789
Alysha Clark,WAS,PA,21,"21+",0.0051,0.51,19508,0.9949,99.49,-19508
Alysha Clark,WAS,PA,22,"22+",0.0035,0.35,28471,0.9965,99.65,-28471
Alysha Clark,WAS,PA,23,"23+",0.0030,0.30,33233,0.9970,99.70,-33233
Alysha Clark,WAS,PA,24,"24+",0.0025,0.25,39900,0.9975,99.75,-39900
Alysha Clark,WAS,PA,25,"25+",0.0021,0.21,47519,0.9979,99.79,-47519
Alysha Clark,WAS,PA,26,"26+",0.0020,0.20,49900,0.9980,99.80,-49900
Alysha Clark,WAS,PA,27,"27+",0.0016,0.16,62400,0.9984,99.84,-62400
Alysha Clark,WAS,PA,28,"28+",0.0011,0.11,90809,0.9989,99.89,-90809
Alysha Clark,WAS,PA,29,"29+",0.0008,0.08,124900,0.9992,99.92,-124900
Alysha Clark,WAS,PA,30,"30+",0.0002,0.02,499900,0.9998,99.98,-499900
Alysha Clark,WAS,PA,31,"31+",0.0001,0.01,999900,0.9999,99.99,-999900
Alysha Clark,WAS,Points,1,"1+",0.9236,92.36,-1209,0.0764,7.64,1209
Alysha Clark,WAS,Points,2,"2+",0.8663,86.63,-648,0.1337,13.37,648
Alysha Clark,WAS,Points,3,"3+",0.7686,76.86,-332,0.2314,23.14,332
Alysha Clark,WAS,Points,4,"4+",0.6642,66.42,-198,0.3358,33.58,198
Alysha Clark,WAS,Points,5,"5+",0.5601,56.01,-127,0.4399,43.99,127
Alysha Clark,WAS,Points,6,"6+",0.4619,46.19,116,0.5381,53.81,-116
Alysha Clark,WAS,Points,7,"7+",0.3555,35.55,181,0.6445,64.45,-181
Alysha Clark,WAS,Points,8,"8+",0.2588,25.88,286,0.7412,74.12,-286
Alysha Clark,WAS,Points,9,"9+",0.1762,17.62,468,0.8238,82.38,-468
Alysha Clark,WAS,Points,10,"10+",0.1138,11.38,779,0.8862,88.62,-779
Alysha Clark,WAS,Points,11,"11+",0.0744,7.44,1244,0.9256,92.56,-1244
Alysha Clark,WAS,Points,12,"12+",0.0521,5.21,1819,0.9479,94.79,-1819
Alysha Clark,WAS,Points,13,"13+",0.0398,3.98,2413,0.9602,96.02,-2413
Alysha Clark,WAS,Points,14,"14+",0.0311,3.11,3115,0.9689,96.89,-3115
Alysha Clark,WAS,Points,15,"15+",0.0232,2.32,4210,0.9768,97.68,-4210
Alysha Clark,WAS,Points,16,"16+",0.0171,1.71,5748,0.9829,98.29,-5748
Alysha Clark,WAS,Points,17,"17+",0.0125,1.25,7900,0.9875,98.75,-7900
Alysha Clark,WAS,Points,18,"18+",0.0089,0.89,11136,0.9911,99.11,-11136
Alysha Clark,WAS,Points,19,"19+",0.0055,0.55,18082,0.9945,99.45,-18082
Alysha Clark,WAS,Points,20,"20+",0.0042,0.42,23710,0.9958,99.58,-23710
Alysha Clark,WAS,Points,21,"21+",0.0033,0.33,30203,0.9967,99.67,-30203
Alysha Clark,WAS,Points,22,"22+",0.0027,0.27,36937,0.9973,99.73,-36937
Alysha Clark,WAS,Points,23,"23+",0.0023,0.23,43378,0.9977,99.77,-43378
Alysha Clark,WAS,Points,24,"24+",0.0018,0.18,55456,0.9982,99.82,-55456
Alysha Clark,WAS,Points,25,"25+",0.0015,0.15,66567,0.9985,99.85,-66567
Alysha Clark,WAS,Points,26,"26+",0.0010,0.10,99900,0.9990,99.90,-99900
Alysha Clark,WAS,Points,27,"27+",0.0008,0.08,124900,0.9992,99.92,-124900
Alysha Clark,WAS,Points,28,"28+",0.0005,0.05,199900,0.9995,99.95,-199900
Alysha Clark,WAS,PR,1,"1+",0.9624,96.24,-2560,0.0376,3.76,2560
Alysha Clark,WAS,PR,2,"2+",0.9487,94.87,-1849,0.0513,5.13,1849
Alysha Clark,WAS,PR,3,"3+",0.9241,92.41,-1218,0.0759,7.59,1218
Alysha Clark,WAS,PR,4,"4+",0.8759,87.59,-706,0.1241,12.41,706
Alysha Clark,WAS,PR,5,"5+",0.8056,80.56,-414,0.1944,19.44,414
Alysha Clark,WAS,PR,6,"6+",0.7139,71.39,-250,0.2861,28.61,250
Alysha Clark,WAS,PR,7,"7+",0.6122,61.22,-158,0.3878,38.78,158
Alysha Clark,WAS,PR,8,"8+",0.5181,51.81,-108,0.4819,48.19,108
Alysha Clark,WAS,PR,9,"9+",0.4150,41.50,141,0.5850,58.50,-141
Alysha Clark,WAS,PR,10,"10+",0.3198,31.98,213,0.6802,68.02,-213
Alysha Clark,WAS,PR,11,"11+",0.2287,22.87,337,0.7713,77.13,-337
Alysha Clark,WAS,PR,12,"12+",0.1633,16.33,512,0.8367,83.67,-512
Alysha Clark,WAS,PR,13,"13+",0.1099,10.99,810,0.8901,89.01,-810
Alysha Clark,WAS,PR,14,"14+",0.0775,7.75,1190,0.9225,92.25,-1190
Alysha Clark,WAS,PR,15,"15+",0.0550,5.50,1718,0.9450,94.50,-1718
Alysha Clark,WAS,PR,16,"16+",0.0415,4.15,2310,0.9585,95.85,-2310
Alysha Clark,WAS,PR,17,"17+",0.0323,3.23,2996,0.9677,96.77,-2996
Alysha Clark,WAS,PR,18,"18+",0.0249,2.49,3916,0.9751,97.51,-3916
Alysha Clark,WAS,PR,19,"19+",0.0190,1.90,5163,0.9810,98.10,-5163
Alysha Clark,WAS,PR,20,"20+",0.0135,1.35,7307,0.9865,98.65,-7307
Alysha Clark,WAS,PR,21,"21+",0.0091,0.91,10889,0.9909,99.09,-10889
Alysha Clark,WAS,PR,22,"22+",0.0069,0.69,14393,0.9931,99.31,-14393
